project,layer,target,pvalue,classification_type,weighted,minmax,dge_filtering,accuracy,f1_score,recall,precision,auc,auc_ovo,auc_ovr,f1_score_micro,recall_micro,precision_micro,f1_score_weighted,recall_weighted,precision_weighted
TCGA-KIRC,mirna,vital_status,0.0001,both,True,0.8-1,,0.6753246753246753,0.5535714285714286,0.5961538461538461,0.5166666666666667,0.7241704374057316,,,,,,,,
TCGA-KIRC,mirna,vital_status,0.0001,both,False,,,0.6688311688311688,0.5486725663716814,0.5961538461538461,0.5081967213114754,0.7249245852187028,,,,,,,,
TCGA-KIRC,mirna,vital_status,0.0001,both,False,0-1,,0.6688311688311688,0.5486725663716814,0.5961538461538461,0.5081967213114754,0.7249245852187028,,,,,,,,
TCGA-KIRC,mirna,vital_status,0.0001,both,False,0.3-1,,0.6688311688311688,0.5486725663716814,0.5961538461538461,0.5081967213114754,0.7249245852187028,,,,,,,,
TCGA-KIRC,mirna,vital_status,0.0001,both,False,0.5-1,,0.6688311688311688,0.5486725663716814,0.5961538461538461,0.5081967213114754,0.7249245852187028,,,,,,,,
TCGA-KIRC,mirna,vital_status,0.0001,both,False,0.8-1,,0.6688311688311688,0.5486725663716814,0.5961538461538461,0.5081967213114754,0.7249245852187028,,,,,,,,
TCGA-KIRC,mirna,vital_status,0.0001,node,True,,,0.6363636363636364,0.4509803921568627,0.4423076923076923,0.46,0.5,,,,,,,,
TCGA-KIRC,mirna,vital_status,0.0001,node,True,0-1,,0.6363636363636364,0.4509803921568627,0.4423076923076923,0.46,0.6067119155354449,,,,,,,,
TCGA-KIRC,mirna,vital_status,0.0001,node,True,0.3-1,,0.6428571428571429,0.4660194174757281,0.4615384615384615,0.4705882352941176,0.6058634992458521,,,,,,,,
TCGA-KIRC,mirna,vital_status,0.0001,node,True,0.5-1,,0.6363636363636364,0.4509803921568627,0.4423076923076923,0.46,0.6068061840120663,,,,,,,,
TCGA-KIRC,mirna,vital_status,0.0001,node,True,0.8-1,,0.6363636363636364,0.4509803921568627,0.4423076923076923,0.46,0.6071832579185521,,,,,,,,
TCGA-KIRC,mirna,vital_status,0.0001,node,False,,,0.6363636363636364,0.4509803921568627,0.4423076923076923,0.46,0.6071832579185521,,,,,,,,
TCGA-KIRC,mirna,vital_status,0.0001,node,False,0-1,,0.6363636363636364,0.4509803921568627,0.4423076923076923,0.46,0.6071832579185521,,,,,,,,
TCGA-KIRC,mirna,vital_status,0.0001,node,False,0.3-1,,0.6363636363636364,0.4509803921568627,0.4423076923076923,0.46,0.6071832579185521,,,,,,,,
TCGA-KIRC,mirna,vital_status,0.0001,node,False,0.5-1,,0.6363636363636364,0.4509803921568627,0.4423076923076923,0.46,0.6071832579185521,,,,,,,,
TCGA-KIRC,mirna,vital_status,0.0001,node,False,0.8-1,,0.6363636363636364,0.4509803921568627,0.4423076923076923,0.46,0.6071832579185521,,,,,,,,
TCGA-COAD,mirna,vital_status,0.01,edge,True,,,0.5263157894736842,0.3505154639175257,0.5666666666666667,0.2537313432835821,0.565210355987055,,,,,,,,
TCGA-COAD,mirna,vital_status,0.01,edge,True,0-1,,0.5338345864661654,0.3673469387755102,0.6,0.2647058823529412,0.5647249190938511,,,,,,,,
TCGA-COAD,mirna,vital_status,0.01,edge,True,0.3-1,,0.5263157894736842,0.3505154639175257,0.5666666666666667,0.2537313432835821,0.5663430420711975,,,,,,,,
TCGA-COAD,mirna,vital_status,0.01,edge,True,0.5-1,,0.5263157894736842,0.3505154639175257,0.5666666666666667,0.2537313432835821,0.5653721682847896,,,,,,,,
TCGA-COAD,mirna,vital_status,0.01,edge,True,0.8-1,,0.5263157894736842,0.3505154639175257,0.5666666666666667,0.2537313432835821,0.5650485436893204,,,,,,,,
TCGA-COAD,mirna,vital_status,0.01,edge,False,,,0.5263157894736842,0.3505154639175257,0.5666666666666667,0.2537313432835821,0.5650485436893204,,,,,,,,
TCGA-COAD,mirna,vital_status,0.01,edge,False,0-1,,0.5263157894736842,0.3505154639175257,0.5666666666666667,0.2537313432835821,0.5650485436893204,,,,,,,,
TCGA-COAD,mirna,vital_status,0.01,edge,False,0.3-1,,0.5263157894736842,0.3505154639175257,0.5666666666666667,0.2537313432835821,0.5650485436893204,,,,,,,,
TCGA-COAD,mirna,vital_status,0.01,edge,False,0.5-1,,0.5263157894736842,0.3505154639175257,0.5666666666666667,0.2537313432835821,0.5650485436893204,,,,,,,,
TCGA-COAD,mirna,vital_status,0.01,edge,False,0.8-1,,0.5263157894736842,0.3505154639175257,0.5666666666666667,0.2537313432835821,0.5650485436893204,,,,,,,,
TCGA-COAD,mirna,vital_status,0.01,both,True,,,0.5263157894736842,0.3505154639175257,0.5666666666666667,0.2537313432835821,0.5637540453074433,,,,,,,,
TCGA-COAD,mirna,vital_status,0.01,both,True,0-1,,0.5338345864661654,0.3673469387755102,0.6,0.2647058823529412,0.5656957928802588,,,,,,,,
TCGA-COAD,mirna,vital_status,0.01,both,True,0.3-1,,0.5263157894736842,0.3505154639175257,0.5666666666666667,0.2537313432835821,0.5647249190938511,,,,,,,,
TCGA-COAD,mirna,vital_status,0.01,both,True,0.5-1,,0.5263157894736842,0.3505154639175257,0.5666666666666667,0.2537313432835821,0.5642394822006472,,,,,,,,
TCGA-COAD,mirna,vital_status,0.01,both,True,0.8-1,,0.5263157894736842,0.3505154639175257,0.5666666666666667,0.2537313432835821,0.5637540453074433,,,,,,,,
TCGA-COAD,mirna,vital_status,0.01,both,False,,,0.5263157894736842,0.3505154639175257,0.5666666666666667,0.2537313432835821,0.5627831715210356,,,,,,,,
TCGA-COAD,mirna,vital_status,0.01,both,False,0-1,,0.5263157894736842,0.3505154639175257,0.5666666666666667,0.2537313432835821,0.5627831715210356,,,,,,,,
TCGA-COAD,mirna,vital_status,0.01,both,False,0.3-1,,0.5263157894736842,0.3505154639175257,0.5666666666666667,0.2537313432835821,0.5627831715210356,,,,,,,,
TCGA-COAD,mirna,vital_status,0.01,both,False,0.5-1,,0.5263157894736842,0.3505154639175257,0.5666666666666667,0.2537313432835821,0.5627831715210356,,,,,,,,
TCGA-COAD,mirna,vital_status,0.01,both,False,0.8-1,,0.5263157894736842,0.3505154639175257,0.5666666666666667,0.2537313432835821,0.5627831715210356,,,,,,,,
TCGA-COAD,mirna,vital_status,0.01,node,True,,,0.2481203007518796,0.3670886075949367,0.9666666666666668,0.2265625,0.5,,,,,,,,
TCGA-COAD,mirna,vital_status,0.01,node,True,0-1,,0.2406015037593984,0.3398692810457516,0.8666666666666667,0.2113821138211382,0.5288025889967638,,,,,,,,
TCGA-COAD,mirna,vital_status,0.01,node,True,0.3-1,,0.2481203007518796,0.3670886075949367,0.9666666666666668,0.2265625,0.5475728155339806,,,,,,,,
TCGA-COAD,mirna,vital_status,0.01,node,True,0.5-1,,0.2481203007518796,0.3670886075949367,0.9666666666666668,0.2265625,0.5186084142394822,,,,,,,,
TCGA-COAD,mirna,vital_status,0.01,node,True,0.8-1,,0.2481203007518796,0.3670886075949367,0.9666666666666668,0.2265625,0.5417475728155339,,,,,,,,
TCGA-COAD,mirna,vital_status,0.01,node,False,,,0.2481203007518796,0.3670886075949367,0.9666666666666668,0.2265625,0.5444983818770227,,,,,,,,
TCGA-COAD,mirna,vital_status,0.01,node,False,0-1,,0.2481203007518796,0.3670886075949367,0.9666666666666668,0.2265625,0.5444983818770227,,,,,,,,
TCGA-COAD,mirna,vital_status,0.01,node,False,0.3-1,,0.2481203007518796,0.3670886075949367,0.9666666666666668,0.2265625,0.5444983818770227,,,,,,,,
TCGA-COAD,mirna,vital_status,0.01,node,False,0.5-1,,0.2481203007518796,0.3670886075949367,0.9666666666666668,0.2265625,0.5444983818770227,,,,,,,,
TCGA-COAD,mirna,vital_status,0.01,node,False,0.8-1,,0.2481203007518796,0.3670886075949367,0.9666666666666668,0.2265625,0.5444983818770227,,,,,,,,
TCGA-COAD,mirna,vital_status,0.001,edge,True,,,0.5112781954887218,0.3809523809523809,0.6666666666666666,0.2666666666666666,0.5409385113268608,,,,,,,,
TCGA-COAD,mirna,vital_status,0.001,edge,True,0-1,,0.4511278195488721,0.3423423423423423,0.6333333333333333,0.2345679012345679,0.531715210355987,,,,,,,,
TCGA-COAD,mirna,vital_status,0.001,edge,True,0.3-1,,0.5037593984962406,0.3773584905660377,0.6666666666666666,0.2631578947368421,0.541747572815534,,,,,,,,
TCGA-COAD,mirna,vital_status,0.001,edge,True,0.5-1,,0.5112781954887218,0.3809523809523809,0.6666666666666666,0.2666666666666666,0.5407766990291263,,,,,,,,
TCGA-COAD,mirna,vital_status,0.001,edge,True,0.8-1,,0.5112781954887218,0.3809523809523809,0.6666666666666666,0.2666666666666666,0.5411003236245955,,,,,,,,
TCGA-COAD,mirna,vital_status,0.001,edge,False,,,0.5112781954887218,0.3809523809523809,0.6666666666666666,0.2666666666666666,0.540453074433657,,,,,,,,
TCGA-COAD,mirna,vital_status,0.001,edge,False,0-1,,0.5112781954887218,0.3809523809523809,0.6666666666666666,0.2666666666666666,0.540453074433657,,,,,,,,
TCGA-COAD,mirna,vital_status,0.001,edge,False,0.3-1,,0.5112781954887218,0.3809523809523809,0.6666666666666666,0.2666666666666666,0.540453074433657,,,,,,,,
TCGA-COAD,mirna,vital_status,0.001,edge,False,0.5-1,,0.5112781954887218,0.3809523809523809,0.6666666666666666,0.2666666666666666,0.540453074433657,,,,,,,,
TCGA-COAD,mirna,vital_status,0.001,edge,False,0.8-1,,0.5112781954887218,0.3809523809523809,0.6666666666666666,0.2666666666666666,0.540453074433657,,,,,,,,
TCGA-COAD,mirna,vital_status,0.001,both,True,,,0.5112781954887218,0.3809523809523809,0.6666666666666666,0.2666666666666666,0.5427184466019417,,,,,,,,
TCGA-COAD,mirna,vital_status,0.001,both,True,0-1,,0.4511278195488721,0.3423423423423423,0.6333333333333333,0.2345679012345679,0.531715210355987,,,,,,,,
TCGA-COAD,mirna,vital_status,0.001,both,True,0.3-1,,0.5037593984962406,0.3773584905660377,0.6666666666666666,0.2631578947368421,0.5414239482200647,,,,,,,,
TCGA-COAD,mirna,vital_status,0.001,both,True,0.5-1,,0.5112781954887218,0.3809523809523809,0.6666666666666666,0.2666666666666666,0.5407766990291263,,,,,,,,
TCGA-COAD,mirna,vital_status,0.001,both,True,0.8-1,,0.5112781954887218,0.3809523809523809,0.6666666666666666,0.2666666666666666,0.5427184466019417,,,,,,,,
TCGA-COAD,mirna,vital_status,0.001,both,False,,,0.5112781954887218,0.3809523809523809,0.6666666666666666,0.2666666666666666,0.5420711974110033,,,,,,,,
TCGA-COAD,mirna,vital_status,0.001,both,False,0-1,,0.5112781954887218,0.3809523809523809,0.6666666666666666,0.2666666666666666,0.5420711974110033,,,,,,,,
TCGA-COAD,mirna,vital_status,0.001,both,False,0.3-1,,0.5112781954887218,0.3809523809523809,0.6666666666666666,0.2666666666666666,0.5420711974110033,,,,,,,,
TCGA-COAD,mirna,vital_status,0.001,both,False,0.5-1,,0.5112781954887218,0.3809523809523809,0.6666666666666666,0.2666666666666666,0.5420711974110033,,,,,,,,
TCGA-COAD,mirna,vital_status,0.001,both,False,0.8-1,,0.5112781954887218,0.3809523809523809,0.6666666666666666,0.2666666666666666,0.5420711974110033,,,,,,,,
TCGA-COAD,mirna,vital_status,0.001,node,True,,,0.2481203007518796,0.3670886075949367,0.9666666666666668,0.2265625,0.5,,,,,,,,
TCGA-COAD,mirna,vital_status,0.001,node,True,0-1,,0.2406015037593984,0.3398692810457516,0.8666666666666667,0.2113821138211382,0.5288025889967638,,,,,,,,
TCGA-COAD,mirna,vital_status,0.001,node,True,0.3-1,,0.2481203007518796,0.3670886075949367,0.9666666666666668,0.2265625,0.5475728155339806,,,,,,,,
TCGA-COAD,mirna,vital_status,0.001,node,True,0.5-1,,0.2481203007518796,0.3670886075949367,0.9666666666666668,0.2265625,0.5186084142394822,,,,,,,,
TCGA-COAD,mirna,vital_status,0.001,node,True,0.8-1,,0.2481203007518796,0.3670886075949367,0.9666666666666668,0.2265625,0.5417475728155339,,,,,,,,
TCGA-COAD,mirna,vital_status,0.001,node,False,,,0.2481203007518796,0.3670886075949367,0.9666666666666668,0.2265625,0.5444983818770227,,,,,,,,
TCGA-COAD,mirna,vital_status,0.001,node,False,0-1,,0.2481203007518796,0.3670886075949367,0.9666666666666668,0.2265625,0.5444983818770227,,,,,,,,
TCGA-COAD,mirna,vital_status,0.001,node,False,0.3-1,,0.2481203007518796,0.3670886075949367,0.9666666666666668,0.2265625,0.5444983818770227,,,,,,,,
TCGA-COAD,mirna,vital_status,0.001,node,False,0.5-1,,0.2481203007518796,0.3670886075949367,0.9666666666666668,0.2265625,0.5444983818770227,,,,,,,,
TCGA-COAD,mirna,vital_status,0.001,node,False,0.8-1,,0.2481203007518796,0.3670886075949367,0.9666666666666668,0.2265625,0.5444983818770227,,,,,,,,
TCGA-COAD,mirna,vital_status,0.0001,edge,True,,,0.4511278195488721,0.3423423423423423,0.6333333333333333,0.2345679012345679,0.5383495145631068,,,,,,,,
TCGA-COAD,mirna,vital_status,0.0001,edge,True,0-1,,0.4360902255639097,0.336283185840708,0.6333333333333333,0.2289156626506024,0.5498381877022653,,,,,,,,
TCGA-COAD,mirna,vital_status,0.0001,edge,True,0.3-1,,0.4511278195488721,0.3423423423423423,0.6333333333333333,0.2345679012345679,0.5407766990291263,,,,,,,,
TCGA-COAD,mirna,vital_status,0.0001,edge,True,0.5-1,,0.4511278195488721,0.3423423423423423,0.6333333333333333,0.2345679012345679,0.5401294498381877,,,,,,,,
TCGA-COAD,mirna,vital_status,0.0001,edge,True,0.8-1,,0.4511278195488721,0.3423423423423423,0.6333333333333333,0.2345679012345679,0.5391585760517799,,,,,,,,
TCGA-COAD,mirna,vital_status,0.0001,edge,False,,,0.4511278195488721,0.3423423423423423,0.6333333333333333,0.2345679012345679,0.5398058252427185,,,,,,,,
TCGA-COAD,mirna,vital_status,0.0001,edge,False,0-1,,0.4511278195488721,0.3423423423423423,0.6333333333333333,0.2345679012345679,0.5398058252427185,,,,,,,,
TCGA-COAD,mirna,vital_status,0.0001,edge,False,0.3-1,,0.4511278195488721,0.3423423423423423,0.6333333333333333,0.2345679012345679,0.5398058252427185,,,,,,,,
TCGA-COAD,mirna,vital_status,0.0001,edge,False,0.5-1,,0.4511278195488721,0.3423423423423423,0.6333333333333333,0.2345679012345679,0.5398058252427185,,,,,,,,
TCGA-COAD,mirna,vital_status,0.0001,edge,False,0.8-1,,0.4511278195488721,0.3423423423423423,0.6333333333333333,0.2345679012345679,0.5398058252427185,,,,,,,,
TCGA-COAD,mirna,vital_status,0.0001,both,True,,,0.4511278195488721,0.3423423423423423,0.6333333333333333,0.2345679012345679,0.5378640776699029,,,,,,,,
TCGA-COAD,mirna,vital_status,0.0001,both,True,0-1,,0.4360902255639097,0.336283185840708,0.6333333333333333,0.2289156626506024,0.5488673139158575,,,,,,,,
TCGA-COAD,mirna,vital_status,0.0001,both,True,0.3-1,,0.4511278195488721,0.3423423423423423,0.6333333333333333,0.2345679012345679,0.5433656957928803,,,,,,,,
TCGA-COAD,mirna,vital_status,0.0001,both,True,0.5-1,,0.4511278195488721,0.3423423423423423,0.6333333333333333,0.2345679012345679,0.5398058252427185,,,,,,,,
TCGA-COAD,mirna,vital_status,0.0001,both,True,0.8-1,,0.4511278195488721,0.3423423423423423,0.6333333333333333,0.2345679012345679,0.5378640776699029,,,,,,,,
TCGA-COAD,mirna,vital_status,0.0001,both,False,,,0.4511278195488721,0.3423423423423423,0.6333333333333333,0.2345679012345679,0.5368932038834952,,,,,,,,
TCGA-COAD,mirna,vital_status,0.0001,both,False,0-1,,0.4511278195488721,0.3423423423423423,0.6333333333333333,0.2345679012345679,0.5368932038834952,,,,,,,,
TCGA-COAD,mirna,vital_status,0.0001,both,False,0.3-1,,0.4511278195488721,0.3423423423423423,0.6333333333333333,0.2345679012345679,0.5368932038834952,,,,,,,,
TCGA-COAD,mirna,vital_status,0.0001,both,False,0.5-1,,0.4511278195488721,0.3423423423423423,0.6333333333333333,0.2345679012345679,0.5368932038834952,,,,,,,,
TCGA-COAD,mirna,vital_status,0.0001,both,False,0.8-1,,0.4511278195488721,0.3423423423423423,0.6333333333333333,0.2345679012345679,0.5368932038834952,,,,,,,,
TCGA-COAD,mirna,vital_status,0.0001,node,True,,,0.2481203007518796,0.3670886075949367,0.9666666666666668,0.2265625,0.5,,,,,,,,
TCGA-COAD,mirna,vital_status,0.0001,node,True,0-1,,0.2406015037593984,0.3398692810457516,0.8666666666666667,0.2113821138211382,0.5288025889967638,,,,,,,,
TCGA-COAD,mirna,vital_status,0.0001,node,True,0.3-1,,0.2481203007518796,0.3670886075949367,0.9666666666666668,0.2265625,0.5475728155339806,,,,,,,,
TCGA-COAD,mirna,vital_status,0.0001,node,True,0.5-1,,0.2481203007518796,0.3670886075949367,0.9666666666666668,0.2265625,0.5186084142394822,,,,,,,,
TCGA-COAD,mirna,vital_status,0.0001,node,True,0.8-1,,0.2481203007518796,0.3670886075949367,0.9666666666666668,0.2265625,0.5417475728155339,,,,,,,,
TCGA-COAD,mirna,vital_status,0.0001,node,False,,,0.2481203007518796,0.3670886075949367,0.9666666666666668,0.2265625,0.5444983818770227,,,,,,,,
TCGA-COAD,mirna,vital_status,0.0001,node,False,0-1,,0.2481203007518796,0.3670886075949367,0.9666666666666668,0.2265625,0.5444983818770227,,,,,,,,
TCGA-COAD,mirna,vital_status,0.0001,node,False,0.3-1,,0.2481203007518796,0.3670886075949367,0.9666666666666668,0.2265625,0.5444983818770227,,,,,,,,
TCGA-COAD,mirna,vital_status,0.0001,node,False,0.5-1,,0.2481203007518796,0.3670886075949367,0.9666666666666668,0.2265625,0.5444983818770227,,,,,,,,
TCGA-COAD,mirna,vital_status,0.0001,node,False,0.8-1,,0.2481203007518796,0.3670886075949367,0.9666666666666668,0.2265625,0.5444983818770227,,,,,,,,
TCGA-OV,mirna,vital_status,0.01,edge,True,,,0.5724137931034483,0.4038461538461538,0.3962264150943396,0.4117647058823529,0.6044913863822806,,,,,,,,
TCGA-OV,mirna,vital_status,0.01,edge,True,0-1,,0.5586206896551724,0.4074074074074074,0.4150943396226415,0.4,0.6177194421657096,,,,,,,,
TCGA-OV,mirna,vital_status,0.01,edge,True,0.3-1,,0.5655172413793104,0.411214953271028,0.4150943396226415,0.4074074074074074,0.6109515996718622,,,,,,,,
TCGA-OV,mirna,vital_status,0.01,edge,True,0.5-1,,0.5655172413793104,0.4,0.3962264150943396,0.4038461538461538,0.6056193601312552,,,,,,,,
TCGA-OV,mirna,vital_status,0.01,edge,True,0.8-1,,0.5724137931034483,0.4038461538461538,0.3962264150943396,0.4117647058823529,0.603363412633306,,,,,,,,
TCGA-OV,mirna,vital_status,0.01,edge,False,,,0.5862068965517241,0.4339622641509434,0.4339622641509434,0.4339622641509434,0.6023379819524199,,,,,,,,
TCGA-OV,mirna,vital_status,0.01,edge,False,0-1,,0.5862068965517241,0.4339622641509434,0.4339622641509434,0.4339622641509434,0.6023379819524199,,,,,,,,
TCGA-OV,mirna,vital_status,0.01,edge,False,0.3-1,,0.5862068965517241,0.4339622641509434,0.4339622641509434,0.4339622641509434,0.6023379819524199,,,,,,,,
TCGA-OV,mirna,vital_status,0.01,edge,False,0.5-1,,0.5862068965517241,0.4339622641509434,0.4339622641509434,0.4339622641509434,0.6023379819524199,,,,,,,,
TCGA-OV,mirna,vital_status,0.01,edge,False,0.8-1,,0.5862068965517241,0.4339622641509434,0.4339622641509434,0.4339622641509434,0.6023379819524199,,,,,,,,
TCGA-OV,mirna,vital_status,0.01,both,True,,,0.5724137931034483,0.4038461538461538,0.3962264150943396,0.4117647058823529,0.6033634126333061,,,,,,,,
TCGA-OV,mirna,vital_status,0.01,both,True,0-1,,0.5586206896551724,0.4074074074074074,0.4150943396226415,0.4,0.6164889253486465,,,,,,,,
TCGA-OV,mirna,vital_status,0.01,both,True,0.3-1,,0.5655172413793104,0.411214953271028,0.4150943396226415,0.4074074074074074,0.6091058244462674,,,,,,,,
TCGA-OV,mirna,vital_status,0.01,both,True,0.5-1,,0.5655172413793104,0.4,0.3962264150943396,0.4038461538461538,0.6056193601312552,,,,,,,,
TCGA-OV,mirna,vital_status,0.01,both,True,0.8-1,,0.5724137931034483,0.4038461538461538,0.3962264150943396,0.4117647058823529,0.6033634126333061,,,,,,,,
TCGA-OV,mirna,vital_status,0.01,both,False,,,0.5862068965517241,0.4339622641509434,0.4339622641509434,0.4339622641509434,0.6027481542247743,,,,,,,,
TCGA-OV,mirna,vital_status,0.01,both,False,0-1,,0.5862068965517241,0.4339622641509434,0.4339622641509434,0.4339622641509434,0.6027481542247743,,,,,,,,
TCGA-OV,mirna,vital_status,0.01,both,False,0.3-1,,0.5862068965517241,0.4339622641509434,0.4339622641509434,0.4339622641509434,0.6027481542247743,,,,,,,,
TCGA-OV,mirna,vital_status,0.01,both,False,0.5-1,,0.5862068965517241,0.4339622641509434,0.4339622641509434,0.4339622641509434,0.6027481542247743,,,,,,,,
TCGA-OV,mirna,vital_status,0.01,both,False,0.8-1,,0.5862068965517241,0.4339622641509434,0.4339622641509434,0.4339622641509434,0.6027481542247743,,,,,,,,
TCGA-OV,mirna,vital_status,0.01,node,True,,,0.6275862068965518,0.0357142857142857,0.0188679245283018,0.3333333333333333,0.5,,,,,,,,
TCGA-OV,mirna,vital_status,0.01,node,True,0-1,,0.6344827586206897,0.0701754385964912,0.0377358490566037,0.5,0.6461238720262511,,,,,,,,
TCGA-OV,mirna,vital_status,0.01,node,True,0.3-1,,0.6275862068965518,0.0357142857142857,0.0188679245283018,0.3333333333333333,0.6508408531583264,,,,,,,,
TCGA-OV,mirna,vital_status,0.01,node,True,0.5-1,,0.6275862068965518,0.0357142857142857,0.0188679245283018,0.3333333333333333,0.6510459392945036,,,,,,,,
TCGA-OV,mirna,vital_status,0.01,node,True,0.8-1,,0.6275862068965518,0.0357142857142857,0.0188679245283018,0.3333333333333333,0.6511484823625923,,,,,,,,
TCGA-OV,mirna,vital_status,0.01,node,False,,,0.6275862068965518,0.0357142857142857,0.0188679245283018,0.3333333333333333,0.649200164068909,,,,,,,,
TCGA-OV,mirna,vital_status,0.01,node,False,0-1,,0.6275862068965518,0.0357142857142857,0.0188679245283018,0.3333333333333333,0.649200164068909,,,,,,,,
TCGA-OV,mirna,vital_status,0.01,node,False,0.3-1,,0.6275862068965518,0.0357142857142857,0.0188679245283018,0.3333333333333333,0.649200164068909,,,,,,,,
TCGA-OV,mirna,vital_status,0.01,node,False,0.5-1,,0.6275862068965518,0.0357142857142857,0.0188679245283018,0.3333333333333333,0.649200164068909,,,,,,,,
TCGA-OV,mirna,vital_status,0.01,node,False,0.8-1,,0.6275862068965518,0.0357142857142857,0.0188679245283018,0.3333333333333333,0.649200164068909,,,,,,,,
